index;imdbID;tmdbID;imdbRating;imdbVoteCount;tmdbRating;originalTitle;genres;countries;year;runtime;cast;significants;title;overview;tagline;video;posterPath;poster_URLs_original;age;netflix;disney;prime;hbo
183;tt0338094;10756;51;47299;56;The Haunted Mansion;[35, 10751, 14];['US'];2003;88;['Eddie Murphy', 'Marsha Thomason', 'Terence Stamp', 'Nathaniel Parker', 'Jennifer Tilly', 'Dina Spybey-Waters', 'Wallace Shawn'];['Rob Minkoff'];The Haunted Mansion;Workaholic Jim Evers and his wife/business partner Sara get a call one night from  a mansion owner, Edward Gracey, who wants to sell his house. Once the Evers family arrive at the mansion, a torrential thunderstorm of mysterious origin strands them with the brooding, eccentric Gracey, his mysterious butler, and a variety of residents both seen and unseen.;Check your pulse at the door... if you have one.;8rmwVmeNE9I;/lGi5yio4pdDz5PkSeZCbnMQz5vK.jpg;https://image.tmdb.org/t/p/original/lGi5yio4pdDz5PkSeZCbnMQz5vK.jpg;7;False;True;False;False
184;tt0061749;25445;68;2041;68;The Happiest Millionaire;[35, 10751, 4];['US'];1967;172;['Fred MacMurray', 'Greer Garson', 'Gladys Cooper', 'Geraldine Page', 'Tommy Steele', 'Hermione Baddeley', 'John Davidson'];['Norman Tokar'];The Happiest Millionaire;A happy and unbelievably lucky young Irish immigrant, John Lawless, lands a job as the butler of an unconventional millionaire, Biddle. His daughter, Cordelia Drexel Biddle, tires of the unusual antics of her father--especially since the nice young men around town all fear him. Wouldn't you fear a father-in-law that keeps alligators for pets and teaches boxing at his daily Bible classes?;;;/5WLuJsXA9uf4HQY3FDo1wCsq6r.jpg;https://image.tmdb.org/t/p/original/5WLuJsXA9uf4HQY3FDo1wCsq6r.jpg;1;False;True;False;False
185;tt1485796;316029;76;259770;80;The Greatest Showman;[1, 18, 4];['US'];2017;105;['Hugh Jackman', 'Zac Efron', 'Michelle Williams', 'Rebecca Ferguson', 'Zendaya', 'Keala Settle', 'Yahya Abdul-Mateen II'];['Michael Gracey'];The Greatest Showman;The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.;The impossible comes true.;jr9QtXwC9vc;/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg;https://image.tmdb.org/t/p/original/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg;8;False;True;False;False
186;tt0388980;15487;74;29669;72;The Greatest Game Ever Played;[1, 18, 5];['US'];2005;120;['Shia LaBeouf', 'Stephen Dillane', 'Josh Flitter', 'Peter Firth', 'Elias Koteas', 'Peyton List', 'Scott Faulconbridge'];['Bill Paxton'];The Greatest Game Ever Played;A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.;Based on a True Story;sv6FZMeA2Mw;/kh4vd6wKa6j9xVFzxhQrsT0p2YN.jpg;https://image.tmdb.org/t/p/original/kh4vd6wKa6j9xVFzxhQrsT0p2YN.jpg;3;False;True;False;False
187;tt0082474;14900;72;14906;69;The Great Muppet Caper;[12, 35, 80];['GB', 'US'];1981;95;['Jim Henson', 'Frank Oz', 'Dave Goelz', 'Jerry Nelson', 'Richard Hunt', 'Charles Grodin', 'Diana Rigg'];['Jim Henson'];The Great Muppet Caper;Kermit and Fozzie are newspaper reporters sent to London to interview Lady Holiday, a wealthy fashion designer whose priceless diamond necklace is stolen. Kermit meets and falls in love with her secretary, Miss Piggy. The jewel thieves strike again, and this time frame Miss Piggy. It's up to Kermit and Muppets to bring the real culprits to justice.;;aEQw79tKm6I;/qn6YXcrP8RuJChJr7sP8Ajp7jee.jpg;https://image.tmdb.org/t/p/original/qn6YXcrP8RuJChJr7sP8Ajp7jee.jpg;2;False;True;False;False
188;tt0091149;9994;72;47689;71;The Great Mouse Detective;[16, 12, 10751];['US'];1986;74;['Barrie Ingham', 'Val Bettin', 'Vincent Price', 'Susanne Pollatschek', 'Candy Candido', 'Diana Chesney', 'Eve Brenner'];['Ron Clements', 'John Musker', 'Burny Mattinson', 'David Michener'];The Great Mouse Detective;When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime.;London's crime-fighting ace on his most baffling case!;J5taMQ6Sjag;/6hZAOLb9HdPfqqvPpm5GD2BN7fT.jpg;https://image.tmdb.org/t/p/original/6hZAOLb9HdPfqqvPpm5GD2BN7fT.jpg;3;False;True;False;False
189;tt1979388;105864;67;109075;67;The Good Dinosaur;[16, 12];['US'];2015;93;['Frances McDormand', 'Raymond Ochoa', 'Jeffrey Wright', 'Steve Zahn', 'Sam Elliott', 'Anna Paquin', 'John Ratzenberger'];['Peter Sohn'];The Good Dinosaur;An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.;Little Arms With Big Attitude;daFnEiLEx70;/j0MuLOCf7q5o62xGVhN80K36xYS.jpg;https://image.tmdb.org/t/p/original/j0MuLOCf7q5o62xGVhN80K36xYS.jpg;5;False;True;False;False
190;tt13165620;746664;70;38;70;The Giant Robber Crab;[99, 6];['US'];2019;44;['Allen Farmer'];['Moritz Katz', 'Braydon Moloney'];The Giant Robber Crab;In the secluded isolation of Christmas Island, crabs have become the guardians of a lush rainforest kingdom. The robber crab is an unruly king, with a meter-wide leg-span and claws that can open a coconut. As we follow the robber’s life cycle, we learn that crabs are much more than creepy crawlies.;;;/nw31zaIhzA7WmZ9fEUOo5a9eP7I.jpg;https://image.tmdb.org/t/p/original/nw31zaIhzA7WmZ9fEUOo5a9eP7I.jpg;-1;False;True;False;False
191;tt0080788;334672;58;271;62;The Ghosts of Buxley Hall;[35, 10751, 14];['US'];1980;120;"[""Dick O'Neill"", 'Victor French', 'Louise Latham', 'Monte Markham', 'Ruta Lee', 'Vito Scotti', 'Rad Daly']";['Bruce Bilson'];The Ghosts of Buxley Hall;Ghosts and a young cadet try to save a military academy from being closed.;;507eBZ-WnxA;/eVexHkRy1KbwfeEaQ42QLchxCQB.jpg;https://image.tmdb.org/t/p/original/eVexHkRy1KbwfeEaQ42QLchxCQB.jpg;4;False;True;False;False
192;tt0492956;13680;61;62428;64;The Game Plan;[35, 10751, 5];['US'];2007;110;['Dwayne Johnson', 'Madison Pettis', 'Kyra Sedgwick', 'Roselyn Sánchez', 'Morris Chestnut', 'Hayes MacArthur', 'Brian J. White'];['Andy Fickman'];The Game Plan;Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.;Half his size, twice the trouble ... and she's moving in.;NGS2yqWWiuk;/fcLFvIqCUrhY96mkSmr3okxaMEw.jpg;https://image.tmdb.org/t/p/original/fcLFvIqCUrhY96mkSmr3okxaMEw.jpg;3;False;True;False;False
193;tt0465997;9948;53;4734;61;The Fox and the Hound 2;[16, 12, 35];['US'];2006;69;['Reba McEntire', 'Patrick Swayze', 'Jonah Bobo', 'Harrison Fahn', 'Jeff Foxworthy', 'Vicki Lawrence', 'Stephen Root'];['Jim Kammerud'];The Fox and the Hound 2;"Best friends Tod, a fox kit, and Copper, a hound puppy, visit a country fair when they see a band of dogs called ""The Singin' Strays"". The band has five members: Dixie, Cash, Granny Rose, and twin brothers Waylon and Floyd. It is important that they perform well because a talent scout is visiting.";Old Friends New Adventure;2yH6Rkgo9OE;/o3b8nenAzu5OJk7sbPJURwmeHSV.jpg;https://image.tmdb.org/t/p/original/o3b8nenAzu5OJk7sbPJURwmeHSV.jpg;1;False;True;False;False
194;tt0082406;10948;73;89115;71;The Fox and the Hound;[16, 12, 18];['US'];1981;82;['Mickey Rooney', 'Kurt Russell', 'Pearl Bailey', 'Jack Albertson', 'Sandy Duncan', 'Jeanette Nolan', 'Pat Buttram'];['Ted Berman', 'Art Stevens', 'Richard Rich'];The Fox and the Hound;When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!;A story of two friends who didn't know they were supposed to be enemies.;LhV6BBvt8Vs;/1382VHxqZDXu2t8i46zf4fP71JG.jpg;https://image.tmdb.org/t/p/original/1382VHxqZDXu2t8i46zf4fP71JG.jpg;2;False;True;False;False
195;tt9154632;616104;77;140;60;The Flood;[99];['US'];2018;88;['Angela Bassett'];['Brad Bestelink'];The Flood;Surrounded by the unforgiving Kalahari Desert, the Okavango Delta is a lush, vibrant oasis that pulses with life each year as the great flood rejuvenates the land with the return of water. Witness how incredible animals – like leopards, elephants, lions, hippos and more – adapt to this unpredictable and changing landscape. When the lands are flooded, the Okavango Delta is both a sanctuary and a trap, giving and taking life in equal measure. Then, like a living, breathing ecosystem, the waters soon recede and life becomes about one thing – survival. The fate of the tens of thousands of animals that live in this place of spectacular natural drama is at stake.;;BUBoLiLhCh8;/h6w1y29s3BEuVKmaedPKxeHpxdm.jpg;https://image.tmdb.org/t/p/original/h6w1y29s3BEuVKmaedPKxeHpxdm.jpg;-1;False;True;False;False
196;tt2025690;300673;68;64757;65;The Finest Hours;[28, 18, 36];['US'];2016;117;['Chris Pine', 'Casey Affleck', 'Ben Foster', 'Eric Bana', 'Holliday Grainger', 'John Ortiz', 'Kyle Gallner'];['Craig Gillespie'];The Finest Hours;The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.;32 survivors, room for 12.;R-XsppzuH-k;/6UG91TJ4DKI6FGdqXZfDBeRZHX8.jpg;https://image.tmdb.org/t/p/original/6UG91TJ4DKI6FGdqXZfDBeRZHX8.jpg;11;False;True;False;False
197;tt2582846;222935;77;359838;76;The Fault in Our Stars;[18, 10749];['US'];2014;126;['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern', 'Sam Trammell', 'Willem Dafoe', 'Lotte Verbeek'];['Josh Boone'];The Fault in Our Stars;Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.;;9ItBvH5J6ss;/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg;https://image.tmdb.org/t/p/original/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg;10;False;True;False;False
198;tt0087225;1884;54;10861;60;The Ewok Adventure;[12, 10751, 14];['US'];1984;96;['Eric Walker', 'Warwick Davis', 'Fionnula Flanagan', 'Guy Boyd', 'Aubree Miller', 'Burl Ives', 'Daniel Frishman'];['John Korty'];The Ewok Adventure;The Towani family civilian shuttlecraft crashes on the forest moon of Endor. The four Towani's are separated. Jermitt and Catarine, the mother and father are captured by the giant Gorax, and Mace and Cindel, the son and daughter, are missing when they are captured. The next day, the Ewok Deej is looking for his two sons when they find Cindel all alone in the shuttle (Mace and Cindel were looking for the transmitter to send a distress call), when Mace appears with his emergency blaster. Eventually, the four-year old Cindel is able to convince the teenage Mace that the Ewoks are nice. Then, the Ewoks and the Towani's go on an adventure to find the elder Towanis.;You'll live the adventure... You'll love it's heroes.;HenB3gt6SAY;/lP7FIxojVrgWsam9efElk5ba3I5.jpg;https://image.tmdb.org/t/p/original/lP7FIxojVrgWsam9efElk5ba3I5.jpg;6;False;True;False;False
199;tt0327698;50794;62;6860;58;The Even Stevens Movie;[35, 10751];[];2003;94;['Shia LaBeouf', 'Christy Carlson Romano', 'Donna Pescow', 'Tom Virtue', 'Nick Spano', 'Steven Anthony Lawrence', 'Tim Meadows'];['Sean McNamara'];The Even Stevens Movie;The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family breaks apart in front of all their friends on live national television, while the island itself is only a short distance away from Sacramento!;;;/xFDvO48Gq7putBBJmvjZAXARHQW.jpg;https://image.tmdb.org/t/p/original/xFDvO48Gq7putBBJmvjZAXARHQW.jpg;0;False;True;False;False
200;tt0080684;1891;87;1214703;84;The Empire Strikes Back;[28, 12, 14];['US'];1980;124;['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Peter Mayhew'];['Irvin Kershner'];The Empire Strikes Back;The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.;The Adventure Continues...;4_46P3Dzvvw;/2mObg4LWxo4BicFUykGm6oauxHt.jpg;https://image.tmdb.org/t/p/original/2mObg4LWxo4BicFUykGm6oauxHt.jpg;7;False;True;False;False
201;tt0120917;11688;74;191761;76;The Emperor's New Groove;[16, 12, 35];['US'];2000;78;['David Spade', 'John Goodman', 'Eartha Kitt', 'Patrick Warburton', 'Wendie Malick', 'Kellyann Kelso', 'Eli Russell Linnetz'];['Mark Dindal'];The Emperor's New Groove;Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.;It's all about... ME!;zefYX6e1g3Y;/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg;https://image.tmdb.org/t/p/original/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg;2;False;True;False;False
202;tt13392122;769647;60;144;85;The Disney Holiday Singalong;[10751, 10402, 4];[];2020;45;['Andrea Bocelli', 'Chloe Bailey', 'Halle Bailey', 'Ciara', 'Derek Hough', 'Adam Lambert', 'Pink'];['Hamish Hamilton'];The Disney Holiday Singalong;Returning for a third iteration, “The Disney Holiday Singalong” features more music and magic just in time for the holidays. The one-hour festive musical event includes star-studded performances, animated on-screen lyrics, more favorite Disney melodies and classic holiday songs.;;;/ajWfaNxgu1z7aenyt3UyMnF9sfy.jpg;https://image.tmdb.org/t/p/original/ajWfaNxgu1z7aenyt3UyMnF9sfy.jpg;-1;False;True;False;False
203;tt0902967;36569;73;1232;73;The Crimson Wing: Mystery of the Flamingos;[99];['US', 'GB'];2008;78;[];['Matthew Aeberhard', 'Leander Ward'];The Crimson Wing: Mystery of the Flamingos;In the remote and forgotten wilderness of Lake Natron, in northern Tanzania, one of nature's last great mysteries unfolds: the birth, life and death of a million crimson-winged flamingos.;One lake, a million birds, an incredible story!;;/zq3vC7rimcP74BwofNJCjyNce8L.jpg;https://image.tmdb.org/t/p/original/zq3vC7rimcP74BwofNJCjyNce8L.jpg;4;False;True;False;False
204;tt0276033;18357;42;5421;47;The Country Bears;[35, 10751, 10402];['US'];2002;88;['Haley Joel Osment', 'Diedrich Bader', 'Candy Ford', 'James Gammon', 'Brad Garrett', 'Toby Huss', 'Kevin Michael Richardson'];['Peter Hastings'];The Country Bears;For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.;It's A Bear Getting The Family Together!;xeQRV0pskyw;/xyRugigU9xBlTzfoA7uuIQ6KXiY.jpg;https://image.tmdb.org/t/p/original/xyRugigU9xBlTzfoA7uuIQ6KXiY.jpg;2;False;True;False;False
205;tt0065566;29228;60;5045;61;The Computer Wore Tennis Shoes;[35, 10751, 878];['US'];1969;91;['Kurt Russell', 'Cesar Romero', 'Joe Flynn', 'William Schallert', 'Alan Hewitt', 'Richard Bakalyan', 'Debbie Paine'];['Robert Butler'];The Computer Wore Tennis Shoes;Some college students manage to persuade the town's big businessman, A. J. Arno, to donate a computer to their college. When the problem- student, Dexter Riley, tries to fix the computer, he gets an electric shock and his brain turns to a computer;;;;;;;;;
206;tt0213565;92620;72;3751;73;The Color of Friendship;[1, 18, 10751];['CA', 'US'];2000;87;['Lindsey Haun', 'Shadia Simmons', 'Carl Lumbly', 'Penny Johnson', 'Melanie Nicholls-King', 'Anthony Burnett', 'Travis Kyle Davis'];['Kevin Hooks'];The Color of Friendship;Mahree Bok lives on a farm in South Africa. Her father is a policeman who cannot hide his joy when activist Steve Biko is caught by the South African authorities. Piper Dellums is the daughter of a US congressman from California and who lives in a nice home in Washington DC. When Mahree is chosen to spend a semester at the Dellums' house, she doesn't expect that her host family would be black. Nor do her hosts suspect that she is not a black South African.;;YNUZ5qVgwv0;/7q7z3aD40AtkBQsG5jMfhk9jOVO.jpg;https://image.tmdb.org/t/p/original/7q7z3aD40AtkBQsG5jMfhk9jOVO.jpg;4;False;True;False;False
207;tt0980970;10140;63;148273;64;The Chronicles of Narnia: The Voyage of the Dawn Treader;[12, 10751, 14];['GB', 'US'];2010;113;['Georgie Henley', 'Skandar Keynes', 'Ben Barnes', 'Will Poulter', 'Gary Sweet', 'Terry Norris', 'Bruce Spence'];['Michael Apted'];The Chronicles of Narnia: The Voyage of the Dawn Treader;This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.;Return to magic. Return to hope. Return to Narnia.;hrJQDPpIK6I;/pP27zlm9yeKrCeDZLFLP2HKELot.jpg;https://image.tmdb.org/t/p/original/pP27zlm9yeKrCeDZLFLP2HKELot.jpg;7;False;True;False;False
208;tt0363771;411;69;381224;71;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;[12, 10751, 14];['GB', 'US'];2005;143;['Georgie Henley', 'Skandar Keynes', 'William Moseley', 'Anna Popplewell', 'Tilda Swinton', 'James McAvoy', 'Jim Broadbent'];['Andrew Adamson'];The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.;Evil Has Reigned For 100 Years...;3mKPrxjwF7A;/kzJip9vndXYSKQHCgekrgqbnUrA.jpg;https://image.tmdb.org/t/p/original/kzJip9vndXYSKQHCgekrgqbnUrA.jpg;6;False;True;False;False
209;tt0499448;2454;65;202682;66;The Chronicles of Narnia: Prince Caspian;[28, 12, 10751];['CZ', 'PL', 'SI', 'US'];2008;150;['Ben Barnes', 'Georgie Henley', 'Skandar Keynes', 'William Moseley', 'Anna Popplewell', 'Sergio Castellitto', 'Peter Dinklage'];['Andrew Adamson'];The Chronicles of Narnia: Prince Caspian;One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.;Everything you know is about to change forever.;HMfC-vDB10c;/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg;https://image.tmdb.org/t/p/original/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg;7;False;True;False;False
210;tt0090840;13705;63;524;60;The Christmas Star;[18, 10751];['US'];1986;94;['Ed Asner', 'René Auberjonois', 'Jim Metzler', 'Susan Tyrrell', 'Alan North', 'Fred Gwynne', 'Frank C. Turner'];['Alan Shapiro'];The Christmas Star;Horace McNickle (Edward Asner) is a two-time felon serving prison time for counterfeiting. On the week before Christmas, he escapes from prison dressed as Santa Claus due to his uncanny resemblence to St. Nick resulting from his long white beard and heavyset features. McNickle hides out from the police in a nearby suburban neighborhood where he is befriended and helped by two local children who think he is the real Santa Claus. McNickle takes advantage of the kids naive ness to help him get his counterfeit money hidden somewhere in a local department store while he develops kind-hearted feelings for his two con victims that make him slowly understand the true nature of Christmas.;Two kids made a believer out of him.;;/8rVgLHbR264XgkpaQRUppStwwu4.jpg;https://image.tmdb.org/t/p/original/8rVgLHbR264XgkpaQRUppStwwu4.jpg;2;False;True;False;False
211;tt1013542;27621;47;4328;61;The Cheetah Girls: One World;[35, 18, 10751];['US'];2008;90;['Adrienne Bailon-Houghton', 'Sabrina Bryan', 'Kiely Williams', 'Roshan Seth', 'Michael Steger', 'Kunal Sharma', 'Deepti Daryanani'];['Paul Hoen'];The Cheetah Girls: One World;Chanel, Dorinda, and Aqua, are off to India to star in a Bollywood movie. But when there they discover that they will have to compete against each other to get the role in the movie. Will the Cheetah's break up again?;What if only one star can shine?;1AtLh7W3mXY;/aIxBQvA3h6WbD3LJtXspWL8GOw3.jpg;https://image.tmdb.org/t/p/original/aIxBQvA3h6WbD3LJtXspWL8GOw3.jpg;2;False;True;False;False
212;tt0800318;37609;51;6132;62;The Cheetah Girls 2;[35, 18, 10751];['US'];2006;96;['Raven-Symoné', 'Adrienne Bailon-Houghton', 'Sabrina Bryan', 'Kiely Williams', 'Peter Vives', 'Belinda', 'Golan Yosef'];['Kenny Ortega'];The Cheetah Girls 2;"Best friends Galleria, Chanel, Dorinda, and Aqua, A.K.A. the girl band ""The Cheetahs,"" get the opportunity of a lifetime when they strut their way to Barcelona, Spain, to perform in an international music festival. Along the way, the ""amigas Cheetahs"" learn that, although their paths are not the same, they are lucky to have one another for the journey.";;VcXp7SSvFmU;/wnJeQscjWQZ6hhrLMZnTk5PCwJ0.jpg;https://image.tmdb.org/t/p/original/wnJeQscjWQZ6hhrLMZnTk5PCwJ0.jpg;2;False;True;False;False
213;tt0338852;32293;49;7692;60;The Cheetah Girls;[35, 18, 10751];['CA', 'US'];2003;93;['Raven-Symoné', 'Adrienne Bailon-Houghton', 'Kiely Williams', 'Sabrina Bryan', 'Lynn Whitfield', 'Sandra Caldwell', 'Juan Chioran'];['Oz Scott'];The Cheetah Girls;A four-member teen girl group named the Cheetah Girls go to a Manhattan High School for the Performing Arts and try to become the first freshmen to win the talent show in the school's history. During the talent show auditions, they meet a big-time producer named Jackal Johnson, who tries to make the group into superstars, but the girls run into many problems.;They have one shot to show their spots.;ty2mA4U5H6U;/2n813ySvmLdGV1CohEne7nAjUd2.jpg;https://image.tmdb.org/t/p/original/2n813ySvmLdGV1CohEne7nAjUd2.jpg;4;False;True;False;False
214;tt0077305;19378;61;4961;57;The Cat from Outer Space;[35, 10751, 878];['US'];1978;104;['Ken Berry', 'Sandy Duncan', 'Harry Morgan', 'Roddy McDowall', 'McLean Stevenson', 'Jesse White', 'Alan Young'];['Norman Tokar'];The Cat from Outer Space;A UFO is stranded on earth and impounded by the US government. Its pilot, a cat with a collar that gives it special powers, including the ability to communicate with humans, has eluded the authorities and seeks the help of a scientist in order to reclaim and repair his ship and get back home.;A close encounter of the 'furred' kind!;iv3yDQ83Jcc;/oJVIY8sTm8NpjhCadCW10yJoQJq.jpg;https://image.tmdb.org/t/p/original/oJVIY8sTm8NpjhCadCW10yJoQJq.jpg;1;False;True;False;False
215;tt0071288;80351;59;660;60;The Castaway Cowboy;[35, 10751, 37];['US'];1974;91;['James Garner', 'Vera Miles', 'Eric Shea', 'Robert Culp', 'Manu Tupou', 'Gregory Sierra', 'Shug Fisher'];['Vincent McEveety'];The Castaway Cowboy;A Wayward Texas cowboy washes up on the beaches of Hawaii and is taken home by an fatherless boy. He saves the family's business while romancing the single mom.;He tamed the cattle... and the WILD natives of Hawaii.;;/8lQuTjWR5PsHyHwEce2wp3P0pVV.jpg;https://image.tmdb.org/t/p/original/8lQuTjWR5PsHyHwEce2wp3P0pVV.jpg;2;False;True;False;False
216;tt0163986;20378;64;1501;61;The Brave Little Toaster to the Rescue;[16, 12, 10751];[];1997;74;['Jessica Tuck', 'Chris Young', 'Roger Kabler', 'Deanna Oliver', 'Eric Lloyd', 'Thurl Ravenscroft', 'Andrew Daly'];['Robert C. Ramirez'];The Brave Little Toaster to the Rescue;Those fun-loving eletrical appliances from the acclaimed animated hit 'The Brave Little Toaster' are back in an action-packed adventure with four all-new songs. This heartfelt and humorous full-length feature reunites Toaster, Blanky, Lampy, Radio and Kirby the vacuum cleaner--the beloved household gadgets of college student Rob. When Toaster and the gang spark freindships with the playful animals at the veterinary hospital, they soon discover their new pals are about to be sent to a testing laboratory. Through teamwork (and combined voltage), they embark on a hilarious rescue to save all the animals, including Sebastion, a wise monkey, and Maisie, the doting mother cat with kittens.Treat your entire family to 'The Brave Little Toaster To The Rescue', an imaginative film bursting with colorful animation, high-energy music and characters that'll warm your heart at the push of a button!;;rNemqnUjP90;/zCJEMzVnxQC6fdxY9W3eDf3EFfl.jpg;https://image.tmdb.org/t/p/original/zCJEMzVnxQC6fdxY9W3eDf3EFfl.jpg;0;False;True;False;False
217;tt0147926;20377;57;1530;57;The Brave Little Toaster Goes to Mars;[16, 12, 10751];[];1998;73;['Deanna Oliver', 'Thurl Ravenscroft', 'Roger Kabler', 'Carol Channing', 'Stephen Tobolowsky', 'Eric Lloyd', 'Farrah Fawcett'];['Robert C. Ramirez'];The Brave Little Toaster Goes to Mars;"Based on the book by Thomas M. Disch and intended as the third film in the series, this sequel was finished and released prior to 'The Brave Little Toaster To The Rescue'. Whilst trying to protect their new ""Little Master"" the anthropomorphic appliances set off on an epic adventure and make many new friends along the way.";;_GU_aW8Scrk;/zO6SF0qLZfgSVRIfk8Y8l4hmN5e.jpg;https://image.tmdb.org/t/p/original/zO6SF0qLZfgSVRIfk8Y8l4hmN5e.jpg;0;False;True;False;False
218;tt1015971;64831;78;1080;75;The Boys: The Sherman Brothers' Story;[99];['US'];2009;101;['Richard M. Sherman', 'Robert B. Sherman', 'Julie Andrews', 'Roy Edward Disney', 'Randy Newman', 'John Lasseter', 'Ben Stiller'];['Jeff Sherman', 'Gregory V. Sherman'];The Boys: The Sherman Brothers' Story;The troubled fraternal relationship between songwriters Robert B. Sherman and Richard M. Sherman, the Oscar and Grammy-winning Sherman Brothers, famous for the iconic hits they wrote for Disney.;Brothers, partners, strangers;;/oA5eXc6fefFxlKAxKEJWqACEu2V.jpg;https://image.tmdb.org/t/p/original/oA5eXc6fefFxlKAxKEJWqACEu2V.jpg;7;False;True;False;False
219;tt0072728;400400;58;105;60;The Boy Who Talked to Badgers;[12, 10751];['US'];1975;100;['Christian Juttner', 'Carl Betz', 'Salome Jens', 'Denver Pyle', 'Georgie Collins', 'Chief Rufus Goodstriker', 'Joyce Doolittle'];['Gary Nelson'];The Boy Who Talked to Badgers;A young boy gets along better with the animals he befriends around his family's Canadian farm than with the people he lives with.;;;/9O4dEgVfqmz60hjXseU1o5nHXGs.jpg;https://image.tmdb.org/t/p/original/9O4dEgVfqmz60hjXseU1o5nHXGs.jpg;-1;False;True;False;False
220;tt2262227;228326;73;68293;75;The Book of Life;[16, 12, 35];['MX', 'US'];2014;95;['Diego Luna', 'Channing Tatum', 'Zoe Saldana', 'Christina Applegate', 'Eugenio Derbez', 'Cheech Marin', 'Gabriel Iglesias'];['Jorge R. Gutierrez'];The Book of Life;The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.;;rOZ_rGGgo_0;/aotTZos5KswgCryEzx2rlOjFsm1.jpg;https://image.tmdb.org/t/p/original/aotTZos5KswgCryEzx2rlOjFsm1.jpg;4;False;True;False;False
