index;imdbID;tmdbID;imdbRating;imdbVoteCount;tmdbRating;originalTitle;genres;countries;year;runtime;cast;significants;title;overview;tagline;video;posterPath;poster_URLs_original;age;netflix;disney;prime;hbo
0;tt0089374;9056;76;34013;75;警察故事;[28, 80];['HK'];1985;101;['Jackie Chan', 'Brigitte Lin', 'Maggie Cheung', 'Bill Tung', 'Chor Yuen', 'Charlie Cho', 'Mars'];['Jackie Chan'];Police Story;Officer Chan Ka Kui manages to put a major Hong Kong drug dealer behind the bars practically alone, after a shooting and an impressive chase inside a slum. Now, he must protect the boss' secretary, Selina, who will testify against the gangster in court.;You may know the name, but the game has changed.;EpXMJ3wo0kI;/yeIiwdBBw15w0n7QkOvok8wBdMs.jpg;https://image.tmdb.org/t/p/original/yeIiwdBBw15w0n7QkOvok8wBdMs.jpg;13;False;False;False;True
1;tt0050613;3777;81;50154;79;蜘蛛巣城;[18, 36];['JP'];1957;108;['Toshirō Mifune', 'Isuzu Yamada', 'Takashi Shimura', 'Akira Kubo', 'Hiroshi Tachikawa', 'Minoru Chiaki', 'Takamaru Sasaki'];['Akira Kurosawa'];Throne of Blood;"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.";"From the creator of ""Rashomon"" and ""Ikiru"".";2-72oaAS9hc;/iDmEAMZd3eYxfcK9EXVOddtEb7e.jpg;https://image.tmdb.org/t/p/original/iDmEAMZd3eYxfcK9EXVOddtEb7e.jpg;11;False;False;False;True
2;tt0118694;843;81;138667;81;花樣年華;[18, 10749];['CN', 'HK'];2000;99;['Tony Leung Chiu-wai', 'Maggie Cheung', 'Rebecca Pan', 'Kelly Lai Chen', 'Siu Ping-lam', 'Mama Hung', 'Joe Cheung'];['Wong Kar-wai'];In the Mood for Love;Hong Kong, 1962: Chow Mo-Wan (Tony Leung Chiu Wai) and Su Li-Zhen (Maggie Cheung Man Yuk) move into neighboring apartments on the same day. Their encounters are formal and polite—until a discovery about their spouses creates an intimate bond between them.;Feel the heat, keep the feeling burning, let the sensation explode.;voxgXPj21AA;/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg;https://image.tmdb.org/t/p/original/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg;7;False;False;False;True
3;tt0113824;37797;79;57760;79;耳をすませば;[16, 18, 10751];['JP'];1995;111;['Yoko Honna', 'Issey Takahashi', 'Takashi Tachibana', 'Shigeru Muroi', 'Shigeru Tsuyuguchi', 'Keiju Kobayashi', 'Yorie Yamashita'];['Yoshifumi Kondou'];Whisper of the Heart;Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'.;I found someone I like;0pVkiod6V0U;/sap0BXb6dJUhkDbJEd6nurMQrwq.jpg;https://image.tmdb.org/t/p/original/sap0BXb6dJUhkDbJEd6nurMQrwq.jpg;2;False;False;False;True
4;tt0042876;548;82;161400;82;羅生門;[80, 18, 9648];['JP'];1950;88;['Toshirō Mifune', 'Machiko Kyō', 'Takashi Shimura', 'Masayuki Mori', 'Minoru Chiaki', 'Kichijirô Ueda', 'Noriko Honma'];['Akira Kurosawa'];Rashomon;"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.";The husband, the wife… or the bandit?;xCZ9TguVOIA;/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg;https://image.tmdb.org/t/p/original/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg;12;False;False;False;True
5;tt0048579;31374;74;6072;72;続宮本武蔵　一乗寺の決闘;[28, 12, 1];['JP'];1955;103;['Toshirō Mifune', 'Koji Tsuruta', 'Kaoru Yachigusa', 'Mariko Okada', 'Michiyo Kogure', 'Akihiko Hirata', 'Mitsuko Mito'];['Hiroshi Inagaki'];Samurai II: Duel at Ichijoji Temple;After years on the road establishing his reputation as Japan's greatest fencer, Takezo returns to Kyoto. Otsu waits for him, yet he has come not for her but to challenge the leader of the region's finest school of fencing. To prove his valor and skill, he walks deliberately into ambushes set up by the school's followers. While Otsu waits, Akemi also seeks him, expressing her desires directly. Meanwhile, Takezo is observed by Sasaki Kojiro, a brilliant young fighter, confident he can dethrone Takezo. After leaving Kyoto in triumph, Takezo declares his love for Otsu, but in a way that dishonors her and shames him. Once again, he leaves alone.;;;/nybLbDfegJOUMzsdrWWvLTD4kY0.jpg;https://image.tmdb.org/t/p/original/nybLbDfegJOUMzsdrWWvLTD4kY0.jpg;11;False;False;False;True
6;tt6848624;459414;68;611;74;終わらない人 宮崎駿;[99, 1];['JP'];2016;70;['Hayao Miyazaki', 'Toshio Suzuki', 'Yukinori Nakamura', 'Nobuo Kawakami', 'Atsushi Okui', 'Michiyo Yasuda', 'Yuhei Sakuragi'];['Kaku Arakawa'];Never-Ending Man: Hayao Miyazaki;A look at legendary Japanese animator Hayao Miyazaki following his retirement in 2013.;;7od_hvrGeHo;/bGY06vKuWv16xPiVi8KpabNG29h.jpg;https://image.tmdb.org/t/p/original/bGY06vKuWv16xPiVi8KpabNG29h.jpg;5;False;False;False;True
7;tt0104652;11621;77;84113;78;紅の豚;[16, 12, 35];['JP'];1992;94;['Shûichirô Moriyama', 'Tokiko Katô', 'Sanshi Katsura', 'Tsunehiko Kamijô', 'Akemi Okamura', 'Akio Otsuka', 'Hiroko Seki'];['Hayao Miyazaki'];Porco Rosso;In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.;A Pig's Got to Fly;fmyrWYrvF5s;/byKAndF6KQSDpGxp1mTr23jPbYp.jpg;https://image.tmdb.org/t/p/original/byKAndF6KQSDpGxp1mTr23jPbYp.jpg;4;False;False;False;True
8;tt0053579;21967;80;5153;78;秋日和;[18];['JP'];1960;128;['Setsuko Hara', 'Yôko Tsukasa', 'Mariko Okada', 'Keiji Sada', 'Miyuki Kuwano', 'Shinichirô Mikami', 'Shin Saburi'];['Yasujirō Ozu'];Late Autumn;A mother gets help from her late husband's three friends in order to get her daughter married to a well-settled man.;;AesKljdLKG4;/zdcS3UvySOsQ1tZURtQi9ghueuG.jpg;https://image.tmdb.org/t/p/original/zdcS3UvySOsQ1tZURtQi9ghueuG.jpg;7;False;False;False;True
9;tt10253816;567006;68;1029;74;甲鉄城のカバネリ～海門決戦～;[16, 28, 12];['JP'];2019;82;['Sayaka Senbongi', 'Maaya Uchida', 'Toshiki Masuda', 'Kanae Oki', 'Ryota Osaka', 'Tasuku Hatanaka', 'Mariya Ise'];['Tetsuro Araki'];Kabaneri of the Iron Fortress: The Battle of Unato;"Half a year after the events of the series ""Kabaneri of the Iron Fortress"", the team attempt to take back Unato castle.";;hXTND9cew1Q;/6t1esuYHkOFO5SejAVFlu6alChr.jpg;https://image.tmdb.org/t/p/original/6t1esuYHkOFO5SejAVFlu6alChr.jpg;16;False;False;False;True
10;tt0055630;11878;82;118134;82;用心棒;[28, 18, 53];['JP'];1961;110;['Toshirō Mifune', 'Tatsuya Nakadai', 'Yôko Tsukasa', 'Isuzu Yamada', 'Daisuke Katō', 'Seizaburō Kawazu', 'Takashi Shimura'];['Akira Kurosawa'];Yojimbo;A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men.;Seven Samurai if it Was Just One Samurai!;y_1iT_GmHTE;/tN7kYPjRhDolpui9sc9Eq9n5b2O.jpg;https://image.tmdb.org/t/p/original/tN7kYPjRhDolpui9sc9Eq9n5b2O.jpg;11;False;False;False;True
11;tt0044741;3782;83;74432;84;生きる;[18];['JP'];1952;143;['Takashi Shimura', 'Haruo Tanaka', 'Nobuo Kaneko', 'Bokuzen Hidari', 'Miki Odagiri', 'Shinichi Himori', 'Minoru Chiaki'];['Akira Kurosawa'];Ikiru;Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.;A big story of a little man which will grip your soul ...;Lc4y-asVh3c;/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg;https://image.tmdb.org/t/p/original/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg;7;False;False;False;True
12;tt0347618;15370;72;53201;72;猫の恩返し;[16, 12];['JP'];2002;75;['Chizuru Ikewaki', 'Yoshihiko Hakamada', 'Aki Maeda', 'Takayuki Yamada', 'Hitomi Satô', 'Kenta Satoi', 'Mari Hamada'];['Hiroyuki Morita'];The Cat Returns;Haru, a schoolgirl bored by her ordinary routine, saves the life of an unusual cat and suddenly her world is transformed beyond anything she ever imagined. The Cat King rewards her good deed with a flurry of presents, including a very shocking proposal of marriage to his son! Haru embarks on an unexpected journey to the Kingdom of Cats where her eyes are opened to a whole other world.;It’s not so bad being a cat, now is it?;25aQLIj6jPM;/pqyY7IEWkCWNZ7EuRStQaJITEta.jpg;https://image.tmdb.org/t/p/original/pqyY7IEWkCWNZ7EuRStQaJITEta.jpg;2;False;False;False;True
13;tt0271946;11847;59;17110;60;特務迷城;[28, 35, 80];['HK'];2001;108;['Jackie Chan', 'Eric Tsang', 'Vivian Hsu', 'Kim Min', 'Wu Hsing-Guo', 'Murat Yilmaz', 'Alfred Cheung Kin-Ting'];['Teddy Chan'];The Accidental Spy;A fun-filled story about an ordinary guy about to kick into an action-packed adventure. Jackie Chan plays a bored and unsuccessful salesman who never thought his life would amount to anything. All that changes one day when he becomes an instant hero by foiling an attempted bank robbery.;Ordinary Guy, Extraordinary Spy.;ozFwfBtZSzU;/fPW4Qn9wm82uOexHMB3TC8x6lRU.jpg;https://image.tmdb.org/t/p/original/fPW4Qn9wm82uOexHMB3TC8x6lRU.jpg;12;False;False;False;True
14;tt0108432;21057;67;15518;63;海がきこえる;[16, 18, 10749];['JP'];1993;72;"['Nobuo Tobita', 'Toshihiko Seki', 'Youko Sakamoto', 'Yuri Amano', 'Kae Araki', ""Jun'ichi Kanemaru"", 'Ai Satou']";['Tomomi Mochizuki'];Ocean Waves;At Kichijōji Station, Tokyo, Taku Morisaki glimpses a familiar woman on the platform opposite boarding a train. Later, her photo falls from a shelf as he exits his apartment before flying to Kōchi Prefecture. Picking it up, he looks at it briefly before leaving. As the aeroplane takes off he narrates the events that brought her into his life...;;VciuDweg61c;/hVw2DULeNpnpvDvRwuX4HaXMDMv.jpg;https://image.tmdb.org/t/p/original/hVw2DULeNpnpvDvRwuX4HaXMDMv.jpg;4;False;False;False;True
15;tt0025929;44163;78;3029;67;浮草物語;[18];['JP'];1934;86;['Takeshi Sakamoto', 'Chōko Iida', 'Kōji Mitsui', 'Emiko Yagumo', 'Yoshiko Tsubouchi', 'Tomio Aoki', 'Reikô Tani'];['Yasujirō Ozu'];A Story of Floating Weeds;An aging actor returns to a small town with his troupe and reunites with his former lover and illegitimate son, a scenario that enrages his current mistress and results in heartbreak for all.;;;/soB2loIIdB8COEsy3fyOrm5PaZ5.jpg;https://image.tmdb.org/t/p/original/soB2loIIdB8COEsy3fyOrm5PaZ5.jpg;7;False;False;False;True
16;tt0046438;18148;82;58311;83;東京物語;[18];['JP'];1953;137;['Chishū Ryū', 'Chieko Higashiyama', 'Setsuko Hara', 'Haruko Sugimura', 'Sō Yamamura', 'Kuniko Miyake', 'Kyōko Kagawa'];['Yasujirō Ozu'];Tokyo Story;The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.;As long as life goes on, relationships between parents and children will bring boundless joy and endless grief.;XHwXe0w35MI;/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg;https://image.tmdb.org/t/p/original/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg;4;False;False;False;True
17;tt0059817;43618;78;1898;77;東京オリンピック;[99, 5];['JP'];1965;170;['Abebe Bikila', 'Ahmed Issa', 'Yoshinori Sakai', 'Joe Frazier', 'Emperor Hirohito of Japan'];['Kon Ichikawa'];Tokyo Olympiad;This impressionistic portrait of the 1964 Tokyo Summer Olympics pays as much attention to the crowds and workers as it does to the actual competitive events. Highlights include an epic pole-vaulting match between West Germany and America, and the final marathon race through Tokyo's streets. Two athletes are highlighted: Ethiopian marathon runner Abebe Bikila, who receives his second gold medal, and runner Ahamed Isa from Chad, representing a country younger than he is.;;;/bjN7zlN5vq6bgvetojjM82qWwLE.jpg;https://image.tmdb.org/t/p/original/bjN7zlN5vq6bgvetojjM82qWwLE.jpg;2;False;False;False;True
18;tt0069222;444974;72;75;67;札幌オリンピック;[99, 5];['JP'];1972;168;[];['Masahiro Shinoda'];Sapporo Winter Olympics;A documentary about the 1972 Winter Olympic Games in Sapporo, Japan.;;;/goialyb3yFt2VoJqxEfIxreEA9J.jpg;https://image.tmdb.org/t/p/original/goialyb3yFt2VoJqxEfIxreEA9J.jpg;0;False;False;False;True
19;tt0041154;20530;83;16121;81;晩春;[18];['JP'];1949;110;['Chishū Ryū', 'Setsuko Hara', 'Yumeji Tsukioka', 'Haruko Sugimura', 'Hohi Aoki', 'Jun Usami', 'Kuniko Miyake'];['Yasujirō Ozu'];Late Spring;Noriko is perfectly happy living at home with her widowed father, Shukichi, and has no plans to marry -- that is, until her aunt Masa convinces Shukichi that unless he marries off his 27-year-old daughter soon, she will likely remain alone for the rest of her life. When Noriko resists Masa's matchmaking, Shukichi is forced to deceive his daughter and sacrifice his own happiness to do what he believes is right.;;_4Ul10BSzRw;/iNtRSY2AGjW1VDXDR79bKsNUdus.jpg;https://image.tmdb.org/t/p/original/iNtRSY2AGjW1VDXDR79bKsNUdus.jpg;3;False;False;False;True
20;tt0118845;18329;77;26290;76;春光乍洩;[18, 10749];['AR', 'HK', 'JP'];1997;96;['Tony Leung Chiu-wai', 'Leslie Cheung', 'Chang Chen', 'Gregory Dayton', 'Yee-Gan Chan'];['Wong Kar-wai'];Happy Together;A gay couple takes a trip to Argentina in search of a new beginning but instead begins drifting even further apart.;Lonely people are all the same.;f0Dh6Jdc18c;/jIv3EiZIC2tkBmjQ747Lyf5c61b.jpg;https://image.tmdb.org/t/p/original/jIv3EiZIC2tkBmjQ747Lyf5c61b.jpg;15;False;False;False;True
21;tt9239552;532067;79;2973;85;映画 この素晴らしい世界に祝福を！紅伝説;[16, 28, 12];['JP'];2019;90;['Jun Fukushima', 'Rie Takahashi', 'Sora Amamiya', 'Ai Kayano', 'Yui Horie', 'Aki Toyosaki', 'Akeno Watanabe'];['Takaomi Kanasaki'];KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson;It is not strange that the Demon Lord's forces fear the Crimson Demons, the clan from which Megumin and Yunyun originate. Even if the Demon Lord's generals attack their village, the Crimson Demons can just easily brush them off with their supreme mastery of advanced and overpowered magic.  When Yunyun receives a seemingly serious letter regarding a potential disaster coming to her hometown, she immediately informs Kazuma Satou and the rest of his party. After a series of wacky misunderstandings, it turns out to be a mere prank by her fellow demon who wants to be an author. Even so, Megumin becomes worried about her family and sets out toward the Crimson Demons' village with the gang.  There, Kazuma and the others decide to sightsee the wonders of Megumin's birthplace. However, they soon come to realize that the nonsense threat they received might have been more than just a joke.;We will definitely return alive. Go back to that place.;5h4rQY9bpgE;/j73LuQcA21KvkVFcroWWMN8tTJv.jpg;https://image.tmdb.org/t/p/original/j73LuQcA21KvkVFcroWWMN8tTJv.jpg;14;False;False;False;True
22;tt0063186;39029;75;2803;73;斬る;[28, 35];['JP'];1968;114;['Tatsuya Nakadai', 'Etsushi Takahashi', 'Yuriko Hoshi', 'Tadao Nakamaru', 'Akira Kubo', 'Shigeru Kōyama', 'Eijirō Tōno'];['Kihachi Okamoto'];Kill!;A pair of down-on-their-luck swordsmen arrive in a dusty, windblown town, where they become involved in a local clan dispute. One, previously a farmer, longs to become a noble samurai. The other, a former samurai haunted by his past, prefers living anonymously with gangsters. But when both men discover the wrongdoings of the nefarious clan leader, they side with a band of rebels who are under siege at a remote mountain cabin.;;;/wAmeXWsKTZrb1mQpEBvGfBpNM43.jpg;https://image.tmdb.org/t/p/original/wAmeXWsKTZrb1mQpEBvGfBpNM43.jpg;12;False;False;False;True
23;tt0058279;30959;80;16797;78;怪談;[18, 14, 27];['JP'];1964;183;['Michiyo Aratama', 'Misako Watanabe', 'Rentaro Mikuni', 'Kenjirō Ishiyama', 'Ranko Akagi', 'Fumie Kitahara', 'Kappei Matsumoto'];['Masaki Kobayashi'];Kwaidan;"Taking its title from an archaic Japanese word meaning ""ghost story,"" this anthology adapts four folk tales. A penniless samurai marries for money with tragic results. A man stranded in a blizzard is saved by Yuki the Snow Maiden, but his rescue comes at a cost. Blind musician Hoichi is forced to perform for an audience of ghosts. An author relates the story of a samurai who sees another warrior's reflection in his teacup.";Bizarre, unearthly, terrifying - a nation's legend, an author's imagination, a director's creation manifest in the superlative - Kwaidan;YadApPG8W7Q;/vmYhFcA2YC15hoL44hQziba75Ij.jpg;https://image.tmdb.org/t/p/original/vmYhFcA2YC15hoL44hQziba75Ij.jpg;10;False;False;False;True
24;tt0063172;3107;65;6097;68;怪獣総進撃;[28, 12, 878];['JP'];1968;89;['Akira Kubo', 'Jun Tazaki', 'Yukiko Kobayashi', 'Yoshio Tsuchiya', 'Chōtarō Tōgin', 'Yoshifumi Tajima', 'Kenji Sahara'];['Ishirō Honda'];Destroy All Monsters;At the turn of the century, all of the Earth's monsters have been rounded up and kept safely on Monsterland. Chaos erupts when a race of she-aliens known as the Kilaaks unleash the monsters across the world.;The mysterious Kilaaks appear! Shaking the universe, the great battle of 11 monsters!;lcdEtOA9ekI;/24r1hsRisfUidwLF67J0iMuWh7p.jpg;https://image.tmdb.org/t/p/original/24r1hsRisfUidwLF67J0iMuWh7p.jpg;6;False;False;False;True
25;tt0061856;18627;53;4584;65;怪獣島の決戦 ゴジラの息子;[12, 878];['JP'];1967;86;"['Tadao Takashima', 'Akira Kubo', 'Bibari Maeda', 'Akihiko Hirata', 'Yoshio Tsuchiya', 'Kenji Sahara', ""Ken'ichirô Maruyama""]";['Jun Fukuda'];Son of Godzilla;Reporter Goro Maki stumbles upon scientists conducting weather experiments on Sollgel Island in the South Seas. He discovers the island is inhabited by giant mantids and a woman named Saeko who's been casted way since the death of her father. The pair soon find a helpless infant monster that Godzilla must adopt and learn to raise as one his own.;A great duel against a new monster by a parent-child combination!;QWHCn5Y2WcQ;/ueVb71Om2KaDcbeSLA8IHQtJ7oJ.jpg;https://image.tmdb.org/t/p/original/ueVb71Om2KaDcbeSLA8IHQtJ7oJ.jpg;5;False;False;False;True
26;tt0059346;19545;63;6064;69;怪獣大戦争;[28, 12, 878];['JP'];1965;96;['Nick Adams', 'Akira Takarada', 'Keiko Sawai', 'Kumi Mizuno', 'Jun Tazaki', 'Akira Kubo', 'Yoshio Tsuchiya'];['Ishirō Honda'];Invasion of Astro-Monster;"Astronauts Glenn and Fuji investigate Planet X and encounter mysterious aliens known as the Xiliens, who ask Earth's people to help save their world from ""Monster Zero"".  In exchange for borrowing Godzilla and Rodan, the Xiliens offer a cure for cancer. As Glenn investigates, he develops a romance with Miss Namikawa and uncovers the Xilien's true intentions.";Ruler of the universe Planet X;2j7k5VpZJ7E;/faYSrEGHmopFZS7vHhpIL57cFEd.jpg;https://image.tmdb.org/t/p/original/faYSrEGHmopFZS7vHhpIL57cFEd.jpg;5;False;False;False;True
27;tt3398268;242828;77;37052;80;思い出のマーニー;[16, 18, 10751];['JP'];2014;103;['Sara Takatsuki', 'Kasumi Arimura', 'Nanako Matsushima', 'Susumu Terajima', 'Toshie Negishi', 'Ryoko Moriyama', 'Kazuko Yoshiyuki'];['Hiromasa Yonebayashi'];When Marnie Was There;Upon being sent to live with relatives in the countryside due to an illness, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real.;Promise we'll remain a secret, forever.;ksNEwaQN53g;/vug1dvDI1tSa60Z8qjCuUE7ntkO.jpg;https://image.tmdb.org/t/p/original/vug1dvDI1tSa60Z8qjCuUE7ntkO.jpg;5;False;False;False;True
28;tt0174708;17129;66;869;60;御用牙 鬼の半蔵やわ肌小判;[28];['JP'];1974;84;['Shintarō Katsu', 'Kō Nishimura', 'Mako Midori', 'Mikio Narita', 'Etsushi Takahashi', 'Daigo Kusano', 'Keizo Kanie'];['Yoshio Inoue'];Hanzo the Razor: Who's Got the Gold?;Hanzo extracts a confession from a ghost using his assaulting methods, foils thieves, connects with Heisuke Takei a friend from his youth, offers protection to a forward-thinking physician Genan Sugino who has defamed his ruler, discovers a pleasure ring of young wives and a blind music teacher, and cuckolds a corrupt official under his very nose.;;;/2WJSNY14pA1ZlfcJD2auVqQ7Y5h.jpg;https://image.tmdb.org/t/p/original/2WJSNY14pA1ZlfcJD2auVqQ7Y5h.jpg;15;False;False;False;True
29;tt0068650;17099;67;1644;63;御用牙;[28];['JP'];1972;94;['Shintarō Katsu', 'Yukiji Asaoka', 'Mari Atsumi', 'Kō Nishimura', 'Akira Yamanouchi', 'Kamatari Fujiwara', 'Akiji Kobayashi'];['Kenji Misumi'];Hanzo the Razor: Sword of Justice;Fearless Edo-period police inspector Hanzo Itami, nicknamed The Razor, has developed his own unique way of extracting information for his inquiries. His first adventure sees him investigating his superior officer's mistress, whom he suspects of having ties with a reputed criminal on the loose.;;Ztgs2XK2I7Y;/5D8HTMkSJE3ul87D6pAeyXPqqxA.jpg;https://image.tmdb.org/t/p/original/5D8HTMkSJE3ul87D6pAeyXPqqxA.jpg;18;False;False;False;True
30;tt0110008;15283;73;28009;71;平成狸合戦ぽんぽこ;[16];['JP'];1994;119;['Shinchou Kokontei', 'Makoto Nonomura', 'Nijiko Kiyokawa', 'Shigeru Izumiya', 'Kosan Yanagiya', 'Norihei Miki', 'Yuriko Ishida'];['Isao Takahata'];Pom Poko;The Raccoons of the Tama Hills are being forced from their homes by the rapid development of houses and shopping malls. As it becomes harder to find food and shelter, they decide to band together and fight back. The Raccoons practice and perfect the ancient art of transformation until they are even able to appear as humans in hilarious circumstances.;A Fantastic Tale Of Survival;rekuTKEg7ZU;/nLonRwfYRGmJlkGCjhI3Cq85hDG.jpg;https://image.tmdb.org/t/p/original/nLonRwfYRGmJlkGCjhI3Cq85hDG.jpg;3;False;False;False;True
31;tt0876563;12429;77;134647;77;崖の上のポニョ;[16, 12];['JP'];2008;100;['Yuria Nara', 'Hiroki Doi', 'George Tokoro', 'Tomoko Yamaguchi', 'Yuki Amami', 'Kazushige Nagashima', 'Akiko Yano'];['Hayao Miyazaki'];Ponyo;The son of a sailor, 5-year old Sosuke, lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish.;Welcome to a world where anything is possible.;CsR3KVgBzSM;/yp8vEZflGynlEylxEesbYasc06i.jpg;https://image.tmdb.org/t/p/original/yp8vEZflGynlEylxEesbYasc06i.jpg;2;False;False;False;True
32;tt0049710;31378;76;5891;73;宮本武蔵完結編　決闘巌流島;[28, 12, 18];['JP'];1956;105;['Toshirō Mifune', 'Koji Tsuruta', 'Kaoru Yachigusa', 'Mariko Okada', 'Michiko Saga', 'Takashi Shimura', 'Minoru Chiaki'];['Hiroshi Inagaki'];Samurai III: Duel at Ganryu Island;A humble and simple Takezo abandons his life as a knight errant. He's sought as a teacher and vassal by Shogun, Japan's most powerful clan leader. He's also challenged to fight by the supremely confident and skillful Sasaki Kojiro. Takezo agrees to fight Kojiro in a year's time but rejects Shogun's patronage, choosing instead to live on the edge of a village, raising vegetables. He's followed there by Otsu and later by Akemi, both in love with him. The year ends as Takezo assists the villagers against a band of brigands. He seeks Otsu's forgiveness and accepts her love, then sets off across the water to Ganryu Island for his final contest.;;7Y9tdDAcHzY;/oVGMAef2EGjeXc4rJTTqTJq1ib4.jpg;https://image.tmdb.org/t/p/original/oVGMAef2EGjeXc4rJTTqTJq1ib4.jpg;10;False;False;False;True
33;tt0047444;31372;75;8264;73;宮本武蔵;[28, 12, 1];['JP'];1954;93;['Toshirō Mifune', 'Rentaro Mikuni', 'Mariko Okada', 'Kuroemon Onoe', 'Kaoru Yachigusa', 'Mitsuko Mito', 'Eiko Miyoshi'];['Hiroshi Inagaki'];Samurai I: Musashi Miyamoto;Struggling to elevate himself from his low caste in 17th century Japan, Miyamoto trains to become a mighty samurai warrior.;;xuxLVv6pGZ4;/2nCSzKqOslKrsvUHb2T1jsuh2eQ.jpg;https://image.tmdb.org/t/p/original/2nCSzKqOslKrsvUHb2T1jsuh2eQ.jpg;10;False;False;False;True
34;tt0062411;42712;49;1238;53;宇宙大怪獣ギララ;[27, 878];['JP'];1967;89;['Shunya Wazaki', 'Itoko Harada', 'Shinichi Yanagisawa', 'Keisuke Sonoi', 'Hiroshi Fujioka', 'Eiji Okada', 'Peggy Neal'];['Kazui Nihonmatsu'];The X from Outer Space;The spaceship AAB-Gamma is dispatched from FAFC headquarters in Japan to make a landing on the planet Mars and investigate reports of UFOs in the area. As they near the red planet, they encounter a mysterious UFO that coats the ship's hull with unusual spores. Taking one of the specimens back to earth, it soon develops and grows into a giant chicken-lizard-alien monster that tramples Japan.;Mankind threatened by a deadly nucleus from the vast void of space;N4FGwpHUdUM;/fY4LR4Q04BjPbaZ79XTpSB9NnOv.jpg;https://image.tmdb.org/t/p/original/fY4LR4Q04BjPbaZ79XTpSB9NnOv.jpg;5;False;False;False;True
35;tt0143348;41477;76;4302;73;子連れ狼 親の心子の心;[28, 53];['JP'];1972;81;['Tomisaburō Wakayama', 'Akihiro Tomikawa', 'Yoichi Hayashi', 'Michi Azuma', 'Asao Koike', 'Hiroshi Tanaka', 'Tatsuo Endō'];['Buichi Saito'];Lone Wolf and Cub: Baby Cart in Peril;In the fourth film of the Lone Wolf and Cub series, Ogami Itto is hired to kill a tattooed female assassin and battles Retsudo, head of the Yagyu clan, and his son Gunbei.;;;/80dPE18baHbnB8mrl6wWtGXEyCP.jpg;https://image.tmdb.org/t/p/original/80dPE18baHbnB8mrl6wWtGXEyCP.jpg;18;False;False;False;True
36;tt0068817;41474;76;4876;72;子連れ狼 死に風に向う乳母車;[28, 18];['JP'];1972;89;['Tomisaburō Wakayama', 'Akihiro Tomikawa', 'Gō Katō', 'Yuko Hamada', 'Isao Yamagata', 'Michitarō Mizushima', 'Ichirô Nakatani'];['Kenji Misumi'];Lone Wolf and Cub: Baby Cart to Hades;In the third film of the Lone Wolf and Cub series, Ogami Itto volunteers to be tortured by Yakuza to save a prostitute and is hired by their leader to kill an evil chamberlain.;;#NOM?;/g0Nd1yc7FVQ6CPPgiQjPJEVEGSn.jpg;https://image.tmdb.org/t/p/original/g0Nd1yc7FVQ6CPPgiQjPJEVEGSn.jpg;18;False;False;False;True
