source,target,value
tt0325980,tt0145531,1.5384615384615385
tt9264728,tt0398375,1.5384615384615385
tt9264728,tt0283003,1.5384615384615385
tt0398375,tt0283003,1.5384615384615385
tt1536537,tt1446714,1.5384615384615385
tt1536537,tt1515091,1.5384615384615385
tt1446714,tt1515091,1.5384615384615385
tt1536537,tt7556122,1.5384615384615385
tt1536537,tt5649144,1.5384615384615385
tt1536537,tt0088194,1.5384615384615385
tt1536537,tt0105813,1.5384615384615385
tt1536537,tt7984734,1.5384615384615385
tt1536537,tt0362270,1.5384615384615385
tt1536537,tt0144117,1.5384615384615385
tt1536537,tt0091763,1.5384615384615385
tt1536537,tt1767354,1.5384615384615385
tt1536537,tt5116302,1.5384615384615385
tt1536537,tt0116209,1.5384615384615385
tt1536537,tt0120179,1.5384615384615385
tt5649144,tt0088194,1.5384615384615385
tt5649144,tt0105813,1.5384615384615385
tt5649144,tt7984734,1.5384615384615385
tt5649144,tt0362270,1.5384615384615385
tt5649144,tt0144117,1.5384615384615385
tt5649144,tt0091763,1.5384615384615385
tt5649144,tt1767354,1.5384615384615385
tt5649144,tt5116302,1.5384615384615385
tt5649144,tt0116209,1.5384615384615385
tt5649144,tt0120179,1.5384615384615385
tt0088194,tt0105813,1.5384615384615385
tt0088194,tt7984734,1.5384615384615385
tt0088194,tt0362270,1.5384615384615385
tt0088194,tt0144117,1.5384615384615385
tt0088194,tt0091763,1.5384615384615385
tt0088194,tt1767354,1.5384615384615385
tt0088194,tt5116302,1.5384615384615385
tt0088194,tt0116209,1.5384615384615385
tt0088194,tt0120179,1.5384615384615385
tt0105813,tt7984734,1.5384615384615385
tt0105813,tt0362270,1.5384615384615385
tt0105813,tt0144117,1.5384615384615385
tt0105813,tt0091763,1.5384615384615385
tt0105813,tt1767354,1.5384615384615385
tt0105813,tt5116302,1.5384615384615385
tt0105813,tt0116209,1.5384615384615385
tt0105813,tt0120179,1.5384615384615385
tt7984734,tt0362270,1.5384615384615385
tt7984734,tt0144117,1.5384615384615385
tt7984734,tt0091763,1.5384615384615385
tt7984734,tt1767354,1.5384615384615385
tt7984734,tt5116302,1.5384615384615385
tt7984734,tt0116209,1.5384615384615385
tt7984734,tt0120179,1.5384615384615385
tt0362270,tt0144117,1.5384615384615385
tt0362270,tt0091763,1.5384615384615385
tt0362270,tt1767354,1.5384615384615385
tt0362270,tt5116302,1.5384615384615385
tt0362270,tt0116209,1.5384615384615385
tt0362270,tt0120179,1.5384615384615385
tt0144117,tt0091763,1.5384615384615385
tt0144117,tt1767354,1.5384615384615385
tt0144117,tt5116302,1.5384615384615385
tt0144117,tt0116209,1.5384615384615385
tt0144117,tt0120179,1.5384615384615385
tt0091763,tt1767354,1.5384615384615385
tt0091763,tt5116302,1.5384615384615385
tt0091763,tt0116209,1.5384615384615385
tt0091763,tt0120179,1.5384615384615385
tt1767354,tt5116302,1.5384615384615385
tt1767354,tt0116209,1.5384615384615385
tt1767354,tt0120179,1.5384615384615385
tt5116302,tt0116209,1.5384615384615385
tt5116302,tt0120179,1.5384615384615385
tt0116209,tt0120179,1.5384615384615385
tt1536537,tt0210358,1.5384615384615385
tt1536537,tt0437503,1.5384615384615385
tt1536537,tt0120855,1.5384615384615385
tt0210358,tt0437503,1.5384615384615385
tt0210358,tt0120855,1.5384615384615385
tt0437503,tt0120855,1.5384615384615385
tt0120889,tt1327773,1.6666666666666665
tt0120889,tt1931435,1.5384615384615385
tt0120889,tt0086397,1.5384615384615385
tt0120889,tt0107614,1.5384615384615385
tt0120889,tt0115685,1.5384615384615385
tt0120889,tt0358082,1.5384615384615385
tt0120889,tt0081353,1.5384615384615385
tt0120889,tt0265459,1.5384615384615385
tt1327773,tt1931435,1.5384615384615385
tt1327773,tt0086397,1.5384615384615385
tt1327773,tt0107614,1.5384615384615385
tt1327773,tt0115685,1.5384615384615385
tt1327773,tt0358082,1.5384615384615385
tt1327773,tt0081353,1.5384615384615385
tt1327773,tt0265459,1.5384615384615385
tt1931435,tt0086397,1.5384615384615385
tt1931435,tt0107614,1.5384615384615385
tt1931435,tt0115685,1.5384615384615385
tt1931435,tt0358082,1.5384615384615385
tt1931435,tt0081353,1.5384615384615385
tt1931435,tt0265459,1.5384615384615385
tt0086397,tt0107614,1.5384615384615385
tt0086397,tt0115685,1.5384615384615385
tt0086397,tt0358082,1.5384615384615385
tt0086397,tt0081353,1.5384615384615385
tt0086397,tt0265459,1.5384615384615385
tt0107614,tt0115685,1.5384615384615385
tt0107614,tt0358082,1.5384615384615385
tt0107614,tt0081353,1.5384615384615385
tt0107614,tt0265459,1.5384615384615385
tt0115685,tt0358082,1.5384615384615385
tt0115685,tt0081353,1.5384615384615385
tt0115685,tt0265459,1.5384615384615385
tt0358082,tt0081353,1.5384615384615385
tt0358082,tt0265459,1.5384615384615385
tt0081353,tt0265459,1.5384615384615385
tt0120889,tt0485985,1.5384615384615385
tt0120889,tt0281373,1.5384615384615385
tt0120889,tt0250687,1.5384615384615385
tt1327773,tt0485985,1.8181818181818183
tt1327773,tt0281373,1.5384615384615385
tt1327773,tt0250687,1.5384615384615385
tt0485985,tt0281373,1.5384615384615385
tt0485985,tt0250687,1.5384615384615385
tt0281373,tt0250687,1.5384615384615385
tt0120889,tt1130884,1.5384615384615385
tt0120889,tt0073802,1.5384615384615385
tt1130884,tt0073802,1.5384615384615385
tt0120889,tt0080436,1.5384615384615385
tt6829180,tt1712261,1.5384615384615385
tt6829180,tt0884214,1.5384615384615385
tt1712261,tt0884214,1.5384615384615385
tt7683350,tt14597294,20.0
tt7683350,tt8167872,20.0
tt7683350,tt5140248,20.0
tt7683350,tt12659886,20.0
tt7683350,tt9577334,20.0
tt7683350,tt2460426,20.0
tt7683350,tt3961860,20.0
tt7683350,tt10711654,20.0
tt7683350,tt7153434,20.0
tt7683350,tt0489342,20.0
tt7683350,tt10920662,20.0
tt7683350,tt6710212,20.0
tt7683350,tt11916278,20.0
tt7683350,tt8385108,20.0
tt7683350,tt11905696,20.0
tt7683350,tt0334405,20.0
tt7683350,tt10720474,20.0
tt7683350,tt14173880,20.0
tt14597294,tt8167872,20.0
tt14597294,tt5140248,20.0
tt14597294,tt12659886,20.0
tt14597294,tt9577334,20.0
tt14597294,tt2460426,20.0
tt14597294,tt3961860,20.0
tt14597294,tt10711654,20.0
tt14597294,tt7153434,20.0
tt14597294,tt0489342,20.0
tt14597294,tt10920662,20.0
tt14597294,tt6710212,20.0
tt14597294,tt11916278,20.0
tt14597294,tt8385108,20.0
tt14597294,tt11905696,20.0
tt14597294,tt0334405,20.0
tt14597294,tt10720474,20.0
tt14597294,tt14173880,20.0
tt8167872,tt5140248,20.0
tt8167872,tt12659886,20.0
tt8167872,tt9577334,20.0
tt8167872,tt2460426,20.0
tt8167872,tt3961860,20.0
tt8167872,tt10711654,20.0
tt8167872,tt7153434,20.0
tt8167872,tt0489342,20.0
tt8167872,tt10920662,20.0
tt8167872,tt6710212,20.0
tt8167872,tt11916278,20.0
tt8167872,tt8385108,20.0
tt8167872,tt11905696,20.0
tt8167872,tt0334405,20.0
tt8167872,tt10720474,20.0
tt8167872,tt14173880,20.0
tt5140248,tt12659886,20.0
tt5140248,tt9577334,20.0
tt5140248,tt2460426,20.0
tt5140248,tt3961860,20.0
tt5140248,tt10711654,20.0
tt5140248,tt7153434,20.0
tt5140248,tt0489342,20.0
tt5140248,tt10920662,20.0
tt5140248,tt6710212,20.0
tt5140248,tt11916278,20.0
tt5140248,tt8385108,20.0
tt5140248,tt11905696,20.0
tt5140248,tt0334405,20.0
tt5140248,tt10720474,20.0
tt5140248,tt14173880,20.0
tt12659886,tt9577334,20.0
tt12659886,tt2460426,20.0
tt12659886,tt3961860,20.0
tt12659886,tt10711654,20.0
tt12659886,tt7153434,20.0
tt12659886,tt0489342,20.0
tt12659886,tt10920662,20.0
tt12659886,tt6710212,20.0
tt12659886,tt11916278,20.0
tt12659886,tt8385108,20.0
tt12659886,tt11905696,20.0
tt12659886,tt0334405,20.0
tt12659886,tt10720474,20.0
tt12659886,tt14173880,20.0
tt9577334,tt2460426,20.0
tt9577334,tt3961860,20.0
tt9577334,tt10711654,20.0
tt9577334,tt7153434,20.0
tt9577334,tt0489342,20.0
tt9577334,tt10920662,20.0
tt9577334,tt6710212,20.0
tt9577334,tt11916278,20.0
tt9577334,tt8385108,20.0
tt9577334,tt11905696,20.0
tt9577334,tt0334405,20.0
tt9577334,tt10720474,20.0
tt9577334,tt14173880,20.0
tt2460426,tt3961860,20.0
tt2460426,tt10711654,20.0
tt2460426,tt7153434,20.0
tt2460426,tt0489342,20.0
tt2460426,tt10920662,20.0
tt2460426,tt6710212,20.0
tt2460426,tt11916278,20.0
tt2460426,tt8385108,20.0
tt2460426,tt11905696,20.0
tt2460426,tt0334405,20.0
tt2460426,tt10720474,20.0
tt2460426,tt14173880,20.0
tt3961860,tt10711654,20.0
tt3961860,tt7153434,20.0
tt3961860,tt0489342,20.0
tt3961860,tt10920662,20.0
tt3961860,tt6710212,20.0
tt3961860,tt11916278,20.0
tt3961860,tt8385108,20.0
tt3961860,tt11905696,20.0
tt3961860,tt0334405,20.0
tt3961860,tt10720474,20.0
tt3961860,tt14173880,20.0
tt10711654,tt7153434,20.0
tt10711654,tt0489342,20.0
tt10711654,tt10920662,20.0
tt10711654,tt6710212,20.0
tt10711654,tt11916278,20.0
tt10711654,tt8385108,20.0
tt10711654,tt11905696,20.0
tt10711654,tt0334405,20.0
tt10711654,tt10720474,20.0
tt10711654,tt14173880,20.0
tt7153434,tt0489342,20.0
tt7153434,tt10920662,20.0
tt7153434,tt6710212,20.0
tt7153434,tt11916278,20.0
tt7153434,tt8385108,20.0
tt7153434,tt11905696,20.0
tt7153434,tt0334405,20.0
tt7153434,tt10720474,20.0
tt7153434,tt14173880,20.0
tt0489342,tt10920662,20.0
tt0489342,tt6710212,20.0
tt0489342,tt11916278,20.0
tt0489342,tt8385108,20.0
tt0489342,tt11905696,20.0
tt0489342,tt0334405,20.0
tt0489342,tt10720474,20.0
tt0489342,tt14173880,20.0
tt10920662,tt6710212,20.0
tt10920662,tt11916278,20.0
tt10920662,tt8385108,20.0
tt10920662,tt11905696,20.0
tt10920662,tt0334405,20.0
tt10920662,tt10720474,20.0
tt10920662,tt14173880,20.0
tt6710212,tt11916278,20.0
tt6710212,tt8385108,20.0
tt6710212,tt11905696,20.0
tt6710212,tt0334405,20.0
tt6710212,tt10720474,20.0
tt6710212,tt14173880,20.0
tt11916278,tt8385108,20.0
tt11916278,tt11905696,20.0
tt11916278,tt0334405,20.0
tt11916278,tt10720474,20.0
tt11916278,tt14173880,20.0
tt8385108,tt11905696,20.0
tt8385108,tt0334405,20.0
tt8385108,tt10720474,20.0
tt8385108,tt14173880,20.0
tt11905696,tt0334405,20.0
tt11905696,tt10720474,20.0
tt11905696,tt14173880,20.0
tt0334405,tt10720474,20.0
tt0334405,tt14173880,20.0
tt10720474,tt14173880,20.0
tt8058874,tt2123342,1.5384615384615385
tt0114898,tt1860242,1.5384615384615385
tt0114898,tt0398375,1.5384615384615385
tt0114898,tt0093640,1.5384615384615385
tt0114898,tt0780571,1.5384615384615385
tt0114898,tt0111756,1.5384615384615385
tt0114898,tt0103855,1.5384615384615385
tt1860242,tt0398375,1.5384615384615385
tt1860242,tt0102798,1.5384615384615385
tt1860242,tt0093640,1.5384615384615385
tt1860242,tt0780571,1.5384615384615385
tt1860242,tt0111756,1.5384615384615385
tt1860242,tt0103855,1.5384615384615385
tt0398375,tt0102798,1.5384615384615385
tt0398375,tt0093640,1.5384615384615385
tt0398375,tt0780571,1.5384615384615385
tt0398375,tt0111756,1.5384615384615385
tt0398375,tt0103855,1.5384615384615385
tt0102798,tt0093640,1.5384615384615385
tt0102798,tt0780571,1.5384615384615385
tt0102798,tt0111756,1.5384615384615385
tt0102798,tt0103855,1.5384615384615385
tt0093640,tt0780571,1.5384615384615385
tt0093640,tt0111756,1.6666666666666665
tt0093640,tt0103855,1.5384615384615385
tt0780571,tt0111756,1.5384615384615385
tt0780571,tt0103855,1.5384615384615385
tt0111756,tt0103855,1.5384615384615385
tt0114898,tt0196158,1.5384615384615385
tt0114898,tt0120199,1.5384615384615385
tt0114898,tt0108399,1.5384615384615385
tt0114898,tt0111257,1.5384615384615385
tt0196158,tt0120199,1.5384615384615385
tt0196158,tt0108399,1.5384615384615385
tt0196158,tt0111257,1.5384615384615385
tt0120199,tt0108399,1.5384615384615385
tt0120199,tt0111257,1.5384615384615385
tt0108399,tt0111257,1.5384615384615385
tt0114898,tt0102609,1.5384615384615385
tt0114898,tt0338348,1.5384615384615385
tt0114898,tt0120689,1.5384615384615385
tt0114898,tt0119715,1.5384615384615385
tt0338348,tt0120689,1.6666666666666665
tt0338348,tt0119715,1.5384615384615385
tt0120689,tt0119715,1.5384615384615385
tt6760876,tt0185125,1.5384615384615385
tt6760876,tt0484111,1.5384615384615385
tt6760876,tt1298650,1.5384615384615385
tt6760876,tt0259711,1.5384615384615385
tt0185125,tt0484111,1.5384615384615385
tt0185125,tt1298650,1.5384615384615385
tt0185125,tt0259711,1.5384615384615385
tt0484111,tt1298650,1.5384615384615385
tt0484111,tt0259711,1.5384615384615385
tt1298650,tt0259711,1.5384615384615385
tt6760876,tt1422032,1.6666666666666665
tt6760876,tt2005151,1.5384615384615385
tt6760876,tt7979142,1.5384615384615385
tt6760876,tt8750570,1.6666666666666665
tt6760876,tt1833116,1.5384615384615385
tt2005151,tt7979142,1.5384615384615385
tt2005151,tt8750570,1.5384615384615385
tt2005151,tt1833116,1.5384615384615385
tt7979142,tt8750570,1.5384615384615385
tt7979142,tt1833116,1.5384615384615385
tt8750570,tt1833116,1.5384615384615385
tt4758646,tt0208092,1.5384615384615385
tt4758646,tt0114746,1.5384615384615385
tt4758646,tt0103074,1.5384615384615385
tt4758646,tt0349903,1.5384615384615385
tt4758646,tt0496806,1.5384615384615385
tt4758646,tt0240772,1.5384615384615385
tt0208092,tt0114746,1.5384615384615385
tt0208092,tt0103074,1.5384615384615385
tt0208092,tt0349903,1.5384615384615385
tt0208092,tt0496806,1.5384615384615385
tt0208092,tt0240772,1.5384615384615385
tt0114746,tt0103074,1.5384615384615385
tt0114746,tt0349903,1.5384615384615385
tt0114746,tt0496806,1.5384615384615385
tt0114746,tt0240772,1.5384615384615385
tt0103074,tt0349903,1.5384615384615385
tt0103074,tt0496806,1.5384615384615385
tt0103074,tt0240772,1.5384615384615385
tt4758646,tt3824412,1.5384615384615385
tt4758646,tt0108149,1.5384615384615385
tt4758646,tt0085995,1.5384615384615385
tt3824412,tt0108149,1.5384615384615385
tt3824412,tt0085995,1.5384615384615385
tt0108149,tt0085995,1.5384615384615385
tt4758646,tt4633690,1.5384615384615385
tt4758646,tt3353060,1.5384615384615385
tt4633690,tt3353060,1.5384615384615385
tt4758646,tt1931435,1.5384615384615385
tt4758646,tt4156972,1.5384615384615385
tt4758646,tt1646980,1.5384615384615385
tt4758646,tt0810922,1.5384615384615385
tt1931435,tt4156972,1.5384615384615385
tt1931435,tt1646980,1.5384615384615385
tt1931435,tt0810922,1.5384615384615385
tt4156972,tt1646980,1.5384615384615385
tt4156972,tt0810922,1.5384615384615385
tt1646980,tt0810922,1.5384615384615385
tt2005151,tt1636826,1.5384615384615385
tt2005151,tt2140619,1.5384615384615385
tt1636826,tt2140619,1.5384615384615385
tt2140619,tt1636826,1.5384615384615385
tt2005151,tt0489282,1.5384615384615385
tt2005151,tt0817230,1.5384615384615385
tt2005151,tt1045658,1.5384615384615385
tt2005151,tt0429493,1.5384615384615385
tt0817230,tt1045658,1.5384615384615385
tt0817230,tt0429493,1.5384615384615385
tt0817230,tt1411697,1.5384615384615385
tt0817230,tt1119646,1.5384615384615385
tt1045658,tt0429493,1.5384615384615385
tt1045658,tt0817230,1.5384615384615385
tt1045658,tt1411697,1.5384615384615385
tt1045658,tt1119646,1.5384615384615385
tt0429493,tt0817230,1.5384615384615385
tt0429493,tt1411697,1.5384615384615385
tt0429493,tt1119646,1.5384615384615385
tt2005151,tt0190138,1.5384615384615385
tt2005151,tt1053810,1.5384615384615385
tt2005151,tt0160862,1.5384615384615385
tt0190138,tt1053810,1.5384615384615385
tt0190138,tt0160862,1.5384615384615385
tt1053810,tt0160862,1.5384615384615385
tt2005151,tt2450440,1.5384615384615385
tt2005151,tt0762121,1.5384615384615385
tt2463288,tt1308728,1.5384615384615385
tt2463288,tt1637706,1.5384615384615385
tt2463288,tt0815245,1.5384615384615385
tt2463288,tt0329575,1.5384615384615385
tt2463288,tt1458175,1.5384615384615385
tt1308728,tt1637706,1.5384615384615385
tt1308728,tt0815245,1.5384615384615385
tt1308728,tt0329575,1.5384615384615385
tt1308728,tt1458175,1.5384615384615385
tt1637706,tt0815245,1.5384615384615385
tt1637706,tt0329575,1.5384615384615385
tt1637706,tt1458175,1.5384615384615385
tt0815245,tt0329575,1.5384615384615385
tt0815245,tt1458175,1.5384615384615385
tt0329575,tt1458175,1.5384615384615385
tt2463288,tt1135985,1.5384615384615385
tt2463288,tt5540992,1.5384615384615385
tt2463288,tt0290334,1.5384615384615385
tt2463288,tt0120903,1.5384615384615385
tt2463288,tt0332280,1.5384615384615385
tt2463288,tt0348150,1.5384615384615385
tt1135985,tt5540992,1.5384615384615385
tt1135985,tt0290334,1.5384615384615385
tt1135985,tt0120903,1.5384615384615385
tt1135985,tt0332280,1.5384615384615385
tt1135985,tt0348150,1.5384615384615385
tt5540992,tt0290334,1.5384615384615385
tt5540992,tt0120903,1.5384615384615385
tt5540992,tt0332280,1.5384615384615385
tt5540992,tt0348150,1.5384615384615385
tt0290334,tt0332280,1.5384615384615385
tt0120903,tt0332280,1.5384615384615385
tt0332280,tt0348150,1.5384615384615385
tt2463288,tt0210945,1.5384615384615385
tt2463288,tt8244784,1.5384615384615385
tt2463288,tt0289879,1.5384615384615385
tt0210945,tt8244784,1.5384615384615385
tt0210945,tt0289879,1.5384615384615385
tt8244784,tt0289879,1.5384615384615385
tt2463288,tt2990140,1.5384615384615385
tt2463288,tt5539052,1.5384615384615385
tt2463288,tt0108451,1.5384615384615385
tt5539052,tt0108451,1.5384615384615385
tt6338498,tt11469908,1.5384615384615385
tt6338498,tt5795282,1.5384615384615385
tt6338498,tt0480255,1.5384615384615385
tt5795282,tt0480255,1.5384615384615385
tt6338498,tt7178640,1.5384615384615385
tt6338498,tt0281322,1.5384615384615385
tt6338498,tt1161064,1.5384615384615385
tt6338498,tt0120036,1.5384615384615385
tt0281322,tt1161064,1.5384615384615385
tt0281322,tt0120036,1.6666666666666665
tt1161064,tt0120036,1.5384615384615385
tt10608668,tt8694228,1.5384615384615385
tt5816682,tt7615302,1.5384615384615385
tt5816682,tt0143145,1.5384615384615385
tt5816682,tt1412386,1.5384615384615385
tt5816682,tt0830515,1.5384615384615385
tt5816682,tt0138097,1.5384615384615385
tt7615302,tt2431286,1.5384615384615385
tt7615302,tt0143145,1.5384615384615385
tt7615302,tt1412386,1.5384615384615385
tt7615302,tt0830515,1.5384615384615385
tt7615302,tt0138097,1.5384615384615385
tt2431286,tt0143145,1.5384615384615385
tt2431286,tt1412386,1.5384615384615385
tt2431286,tt0830515,1.5384615384615385
tt2431286,tt0138097,1.5384615384615385
tt0143145,tt1412386,1.5384615384615385
tt0143145,tt0830515,1.5384615384615385
tt0143145,tt0138097,1.5384615384615385
tt1412386,tt0830515,1.5384615384615385
tt0830515,tt0138097,1.5384615384615385
tt5816682,tt0434409,1.5384615384615385
tt5816682,tt0405469,1.5384615384615385
tt5816682,tt5462602,1.5384615384615385
tt5816682,tt1441951,1.5384615384615385
tt5816682,tt0362270,1.5384615384615385
tt5816682,tt3709552,1.5384615384615385
tt5816682,tt0346156,1.5384615384615385
tt5816682,tt0120520,1.5384615384615385
tt5816682,tt1037705,1.5384615384615385
tt1441951,tt0362270,1.5384615384615385
tt1441951,tt3709552,1.5384615384615385
tt1441951,tt0346156,1.5384615384615385
tt1441951,tt0120520,1.5384615384615385
tt1441951,tt1037705,1.5384615384615385
tt0362270,tt3709552,1.5384615384615385
tt0362270,tt0346156,1.5384615384615385
tt0362270,tt0120520,1.5384615384615385
tt0362270,tt1037705,1.5384615384615385
tt3709552,tt0346156,1.5384615384615385
tt3709552,tt0120520,1.5384615384615385
tt3709552,tt1037705,1.5384615384615385
tt0346156,tt0120520,1.5384615384615385
tt0346156,tt1037705,1.5384615384615385
tt0120520,tt1037705,1.5384615384615385
tt7043012,tt0284490,1.5384615384615385
tt7043012,tt9203694,2.0
tt7043012,tt1727388,1.5384615384615385
tt7043012,tt0117283,1.5384615384615385
tt7043012,tt0110598,1.5384615384615385
tt9203694,tt1727388,2.0
tt9203694,tt0117283,2.0
tt9203694,tt0110598,2.0
tt1727388,tt0117283,1.5384615384615385
tt1727388,tt0110598,1.5384615384615385
tt0117283,tt0110598,1.5384615384615385
tt7043012,tt5164438,1.5384615384615385
tt8976576,tt5208216,1.5384615384615385
tt8976576,tt1821658,1.5384615384615385
tt8976576,tt2538204,1.5384615384615385
tt8976576,tt12842524,1.5384615384615385
tt1686821,tt5304992,1.5384615384615385
tt1686821,tt5039578,1.5384615384615385
tt5304992,tt5039578,1.5384615384615385
tt1686821,tt1878841,1.5384615384615385
tt1686821,tt4196848,1.5384615384615385
tt1878841,tt4196848,1.5384615384615385
tt1686821,tt2402157,1.5384615384615385
tt1686821,tt0830515,1.5384615384615385
tt1686821,tt3181776,1.5384615384615385
tt1686821,tt1483013,1.5384615384615385
tt2402157,tt0830515,1.5384615384615385
tt2402157,tt3181776,1.5384615384615385
tt2402157,tt1483013,1.5384615384615385
tt0830515,tt3181776,1.5384615384615385
tt0830515,tt1483013,1.5384615384615385
tt3181776,tt1483013,1.6666666666666665
tt1686821,tt0241025,1.5384615384615385
tt1686821,tt0120744,1.5384615384615385
tt1686821,tt0145531,1.5384615384615385
tt0241025,tt0120744,1.5384615384615385
tt0241025,tt0145531,1.5384615384615385
tt0120744,tt0145531,1.5384615384615385
tt1686821,tt1604171,1.5384615384615385
tt1686821,tt7167686,1.5384615384615385
tt1604171,tt7167686,1.5384615384615385
tt0817230,tt0102945,1.5384615384615385
tt0817230,tt1684226,1.5384615384615385
tt0817230,tt0349903,1.5384615384615385
tt0817230,tt0240772,1.5384615384615385
tt0102945,tt0817230,1.5384615384615385
tt0102945,tt1684226,1.5384615384615385
tt0102945,tt0349903,1.5384615384615385
tt0102945,tt0240772,1.5384615384615385
tt1684226,tt0349903,1.5384615384615385
tt1684226,tt0240772,1.5384615384615385
tt0817230,tt2182972,1.5384615384615385
tt0817230,tt1436562,1.5384615384615385
tt0817230,tt1345836,1.5384615384615385
tt0817230,tt5164214,1.5384615384615385
tt2182972,tt0247638,1.5384615384615385
tt2182972,tt1436562,1.5384615384615385
tt2182972,tt0817230,1.5384615384615385
tt2182972,tt1345836,1.5384615384615385
tt2182972,tt5164214,1.5384615384615385
tt0247638,tt1436562,1.5384615384615385
tt0247638,tt1345836,1.5384615384615385
tt0247638,tt5164214,1.5384615384615385
tt1436562,tt0817230,1.5384615384615385
tt1436562,tt1345836,1.5384615384615385
tt1436562,tt5164214,1.5384615384615385
tt1345836,tt5164214,1.5384615384615385
tt0817230,tt1482459,1.5384615384615385
tt0817230,tt9426852,1.5384615384615385
tt1482459,tt9426852,1.5384615384615385
tt1482459,tt0817230,1.5384615384615385
tt9426852,tt0817230,1.5384615384615385
tt0817230,tt0823158,1.5384615384615385
tt0823158,tt0817230,1.5384615384615385
tt0914863,tt3460252,1.5384615384615385
tt0914863,tt0417148,1.5384615384615385
tt0914863,tt0105813,1.5384615384615385
tt0914863,tt0160797,1.5384615384615385
tt0914863,tt0317705,1.5384615384615385
tt0914863,tt0121766,1.5384615384615385
tt0914863,tt0121765,1.5384615384615385
tt0914863,tt1510938,2.5
tt0914863,tt2304953,1.5384615384615385
tt3460252,tt0417148,1.5384615384615385
tt3460252,tt0105813,1.5384615384615385
tt3460252,tt0160797,1.5384615384615385
tt3460252,tt0317705,1.5384615384615385
tt3460252,tt0121766,1.5384615384615385
tt3460252,tt0121765,1.5384615384615385
tt3460252,tt1510938,2.5
tt3460252,tt2304953,1.5384615384615385
tt0417148,tt0105813,1.5384615384615385
tt0417148,tt0160797,1.5384615384615385
tt0417148,tt0317705,1.5384615384615385
tt0417148,tt0121766,1.5384615384615385
tt0417148,tt0121765,1.5384615384615385
tt0417148,tt1510938,2.5
tt0417148,tt2304953,1.5384615384615385
tt0105813,tt0160797,1.5384615384615385
tt0105813,tt0317705,1.5384615384615385
tt0105813,tt0121766,1.5384615384615385
tt0105813,tt0121765,1.5384615384615385
tt0105813,tt1510938,2.5
tt0105813,tt0417148,1.5384615384615385
tt0105813,tt2304953,1.5384615384615385
tt0160797,tt0317705,1.5384615384615385
tt0160797,tt0121766,1.5384615384615385
tt0160797,tt0121765,1.5384615384615385
tt0160797,tt1510938,2.8571428571428568
tt0160797,tt0417148,1.5384615384615385
tt0160797,tt2304953,1.5384615384615385
tt0317705,tt0121766,1.5384615384615385
tt0317705,tt0121765,1.5384615384615385
tt0317705,tt1510938,2.5
tt0317705,tt0417148,1.5384615384615385
tt0317705,tt2304953,1.5384615384615385
tt0121766,tt1510938,2.5
tt0121766,tt0417148,1.5384615384615385
tt0121766,tt2304953,1.5384615384615385
tt0121765,tt1510938,2.5
tt0121765,tt0417148,1.5384615384615385
tt0121765,tt2304953,1.5384615384615385
tt1510938,tt0417148,2.5
tt1510938,tt2304953,2.5
tt0914863,tt0242653,1.5384615384615385
tt0914863,tt0234215,1.5384615384615385
tt0914863,tt0133093,1.5384615384615385
tt0914863,tt0328832,1.5384615384615385
tt0242653,tt0328832,1.6666666666666665
tt0234215,tt0328832,1.6666666666666665
tt0133093,tt0328832,1.6666666666666665
tt0914863,tt0834001,1.5384615384615385
tt0914863,tt0320691,1.5384615384615385
tt0914863,tt1376213,1.5384615384615385
tt0914863,tt1117646,1.5384615384615385
tt0914863,tt0436697,1.5384615384615385
tt0834001,tt0320691,1.8181818181818183
tt0834001,tt1376213,1.5384615384615385
tt0834001,tt1117646,1.5384615384615385
tt0834001,tt0436697,1.5384615384615385
tt0320691,tt1376213,1.5384615384615385
tt0320691,tt1117646,1.5384615384615385
tt0320691,tt0436697,1.5384615384615385
tt1376213,tt1117646,1.5384615384615385
tt1376213,tt0436697,1.5384615384615385
tt1117646,tt0436697,1.6666666666666665
tt0914863,tt11327514,1.5384615384615385
tt0914863,tt1780967,1.5384615384615385
tt0914863,tt0095652,1.5384615384615385
tt0914863,tt0465997,1.5384615384615385
tt11327514,tt1780967,1.5384615384615385
tt11327514,tt0095652,1.5384615384615385
tt11327514,tt0465997,1.5384615384615385
tt1780967,tt0095652,1.5384615384615385
tt1780967,tt0465997,1.5384615384615385
tt0095652,tt0465997,1.5384615384615385
tt0914863,tt0414951,1.5384615384615385
tt0914863,tt0120777,1.5384615384615385
tt0414951,tt0120777,1.5384615384615385
tt0914863,tt0111161,1.5384615384615385
tt1401152,tt1821658,1.5384615384615385
tt1401152,tt3758814,1.5384615384615385
tt1401152,tt6412452,1.5384615384615385
tt1401152,tt0429493,1.5384615384615385
tt1401152,tt0936501,1.5384615384615385
tt1401152,tt0120915,1.5384615384615385
tt1401152,tt1646987,1.5384615384615385
tt1821658,tt3758814,1.5384615384615385
tt1821658,tt6412452,1.5384615384615385
tt1821658,tt0429493,1.5384615384615385
tt1821658,tt0936501,1.5384615384615385
tt1821658,tt0120915,1.5384615384615385
tt1821658,tt1646987,1.5384615384615385
tt3758814,tt6412452,1.5384615384615385
tt3758814,tt0429493,1.5384615384615385
tt3758814,tt0936501,1.5384615384615385
tt3758814,tt0120915,1.5384615384615385
tt3758814,tt1646987,1.5384615384615385
tt6412452,tt0429493,1.5384615384615385
